Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
26/06/2016,Sydney,5.6,15.3,0,3.6,5.2,W,39,W,W,20,7,61,45,1021.1,1017,6,7,7.4,13.7,No,0,No
27/06/2016,Sydney,7.4,11.7,0,2.2,0,W,46,W,SW,26,9,74,74,1015.3,1013.6,8,8,9.3,11,No,2.4,Yes
28/06/2016,Sydney,7.7,17.3,2.4,1.4,8.9,WSW,46,W,SSW,31,13,57,36,1022.9,1023.1,1,1,9.6,16.9,Yes,0.2,No
29/06/2016,Sydney,6.7,18.8,0.2,4,9.6,W,31,W,N,22,4,66,33,1028.4,1025.4,1,1,8.8,18.6,No,0,No
30/06/2016,Sydney,5.4,16.5,0,1.8,NA,NW,44,W,NNW,11,24,78,33,1021.2,1015.1,1,7,7.7,14.5,No,0,No
01/07/2016,Sydney,7.7,16.7,0,4,NA,NW,52,WNW,WSW,13,20,58,33,1015.7,1016.2,7,1,11,16.4,No,0,No
02/07/2016,Sydney,8.2,18.2,0,2.8,9.5,W,37,W,W,24,17,62,36,1025.5,1023.2,1,1,10.1,17.8,No,0,No
03/07/2016,Sydney,6.5,18.1,0,3.6,9.5,W,24,W,ENE,17,13,72,42,1026.6,1022.6,1,0,9.2,16.5,No,0,No
04/07/2016,Sydney,6.4,15.6,0,3.4,7.5,W,22,WNW,SE,13,6,77,58,1020.8,1016.2,5,7,7.6,14.4,No,4.8,Yes
05/07/2016,Sydney,7.5,18.8,4.8,0.6,5.8,NW,46,W,NW,11,17,90,55,1011.9,1006.1,8,2,9.6,17.7,Yes,0.2,No
06/07/2016,Sydney,9.5,17.7,0.2,4.4,4.8,W,61,WNW,WSW,22,31,54,47,1004,1003,6,6,12.9,15.9,No,29.4,Yes
07/07/2016,Sydney,12.9,17.2,29.4,6.4,1.6,S,50,S,WSW,19,22,85,86,1015.4,1016.5,7,7,14.9,14.6,Yes,22.4,Yes
08/07/2016,Sydney,12.4,15.6,22.4,NA,0,W,28,W,SSW,17,7,92,80,1019.8,1018.4,8,8,12.7,15.5,Yes,2.2,Yes
09/07/2016,Sydney,8.7,18,2.2,0.6,5.2,SW,30,WNW,S,20,13,88,64,1023.5,1022.4,3,5,10.5,16.4,Yes,1,No
10/07/2016,Sydney,10.5,17.9,1,1.8,7.3,W,30,WNW,E,13,15,90,69,1025.1,1021.3,3,3,11.9,16.7,No,0,No
11/07/2016,Sydney,11.8,18.6,0,3.2,0.3,NW,69,N,N,20,39,63,54,1015.2,1009.7,7,7,15.5,18.3,No,0.2,No
12/07/2016,Sydney,14.8,20.2,0.2,1.2,7.8,NW,54,WNW,NW,15,33,41,26,1010.3,1007.1,6,7,16.6,18.7,No,0,No
13/07/2016,Sydney,9.6,14,0,8,9.8,W,72,WNW,WSW,37,37,40,26,1017.3,1019.8,3,7,10.5,13.3,No,0,No
14/07/2016,Sydney,6.7,17,0,5.2,9.6,WSW,50,W,W,30,20,54,27,1029.4,1025.9,7,2,8.6,16.4,No,0,No
15/07/2016,Sydney,6.4,17.7,0,3,9.5,W,31,W,E,22,4,60,35,1030.3,1027.3,1,2,8.8,16.9,No,0,No
16/07/2016,Sydney,6.9,18.9,0,1.8,4.7,W,28,W,SSE,19,15,71,65,1033.3,1030.2,2,7,9.3,17.1,No,0.8,No
17/07/2016,Sydney,9.2,18.8,0.8,1.8,3.2,WNW,24,W,ESE,13,2,91,73,1031.2,1027.1,7,7,13.3,17.8,No,0,No
18/07/2016,Sydney,11,24.2,0,1.2,8.9,WNW,30,W,WNW,9,15,92,45,1024.6,1019.8,1,0,11.5,23.9,No,0.2,No
19/07/2016,Sydney,11.4,24.9,0.2,3.2,6.2,NW,20,NA,NE,0,6,71,58,1021.7,1019.1,7,5,18,23,No,17,Yes
20/07/2016,Sydney,16.5,16.9,17,2.4,0,SW,35,S,WSW,9,13,91,90,1019.7,1018.4,8,8,16.7,16.2,Yes,20.4,Yes
21/07/2016,Sydney,13.9,19.3,20.4,1.8,2.6,W,31,W,NW,15,2,92,79,1019.9,1016.1,7,5,14.6,17.6,Yes,0,No
22/07/2016,Sydney,13.1,25.7,0,0.2,7.4,NNW,52,NNW,NW,30,30,66,44,1009.1,1001,6,4,19.3,25.1,No,6,Yes
23/07/2016,Sydney,14.5,17.4,6,7.6,10,WNW,69,WNW,W,44,43,35,31,1004.3,1003.8,1,1,14.5,17,Yes,0,No
24/07/2016,Sydney,7.8,14.3,0,4,5.4,WSW,46,W,NW,22,15,50,39,1015.8,1012.1,7,2,8.7,13.6,No,0,No
25/07/2016,Sydney,8.4,17.9,0,4,9.9,W,44,NNW,WNW,19,24,50,31,1012.7,1011.3,1,1,12.2,17.1,No,0,No
26/07/2016,Sydney,10.2,17.9,0,4.8,9.9,WNW,39,N,E,6,9,52,47,1014.7,1012.8,1,1,14,17.7,No,0,No
27/07/2016,Sydney,10.8,18.6,0,5.4,10.1,W,63,NW,WSW,19,26,53,32,1012.2,1013.3,2,3,14.7,18.5,No,0,No
28/07/2016,Sydney,8.8,19.4,0,4,10.1,WSW,48,W,WNW,19,11,57,34,1024.3,1020.5,1,0,11.1,19,No,0,No
29/07/2016,Sydney,7.3,18.5,0,4,10.1,WSW,50,W,WNW,24,11,61,34,1023,1018,1,2,9.8,17.6,No,0,No
30/07/2016,Sydney,8.7,19.8,0,4.2,10,W,33,W,ESE,26,9,63,50,1023.3,1020.2,1,3,10.4,17.9,No,0,No
31/07/2016,Sydney,10.4,20.9,0,2.8,3.2,W,24,W,WNW,15,7,75,37,1018,1015.3,7,2,11.9,20.5,No,0,No
01/08/2016,Sydney,10.9,18.4,0,2.2,0.7,W,22,WNW,W,6,6,66,54,1017.2,1013,6,8,13.3,17,No,0.4,No
02/08/2016,Sydney,11.5,15.8,0.4,1,0.9,SE,54,W,S,15,24,76,77,1013.7,1013.9,7,8,12.8,13.2,No,24.8,Yes
03/08/2016,Sydney,10.7,14.6,24.8,2.6,0.2,S,63,SE,SSE,31,24,77,89,1018,1017.7,8,8,13.6,12.6,Yes,61,Yes
04/08/2016,Sydney,10.8,18.1,61,9.4,NA,SE,61,W,SSW,15,19,90,60,1024.3,1025.1,6,7,11.6,15.5,Yes,4,Yes
05/08/2016,Sydney,9.7,16.2,4,3.2,2.7,SW,35,W,SSW,20,17,90,67,1030.4,1028.3,6,6,11.2,14.7,Yes,1.8,Yes
06/08/2016,Sydney,9.2,15.5,1.8,2.6,2.2,SSE,31,W,SE,17,7,78,71,1029,1026.8,7,7,10.8,14.7,Yes,0.6,No
07/08/2016,Sydney,10.3,16.4,0.6,0.6,2.6,W,33,W,ESE,15,7,80,64,1027.4,1024.7,7,6,12.4,15.9,No,0,No
08/08/2016,Sydney,8.7,19.7,0,2.6,10.8,W,28,WNW,E,22,11,75,52,1026.4,1022.9,1,1,11,17.9,No,0,No
09/08/2016,Sydney,8.1,19.1,0,2,6.9,NNE,28,W,NE,17,11,73,52,1023.1,1017.9,5,7,11,18.8,No,0,No
10/08/2016,Sydney,10.9,25.2,0,4.8,9.2,NW,44,NNW,NNW,17,24,52,33,1015.6,1011.4,3,3,17.6,24.6,No,0,No
11/08/2016,Sydney,11.2,20.3,0,6.2,10.6,W,46,W,WSW,17,22,48,30,1018.4,1017,1,1,14,19.6,No,0,No
12/08/2016,Sydney,7.1,19.4,0,6.4,8.6,NW,41,WNW,E,20,13,56,37,1024.4,1019.8,0,7,9.7,17.3,No,0,No
13/08/2016,Sydney,8.3,20.3,0,3.2,10.6,W,41,W,WSW,24,19,49,31,1022.5,1020.2,1,2,12.4,19.8,No,0,No
14/08/2016,Sydney,9.5,20,0,5.4,10.5,W,28,W,SE,20,13,52,46,1027.7,1027.2,1,1,14.2,17.6,No,0,No
15/08/2016,Sydney,8.9,19.6,0,3.2,10.1,NE,30,WNW,NE,17,17,72,54,1032.7,1029.7,1,1,12,19.2,No,0,No
16/08/2016,Sydney,9.8,20.3,0,4,10.5,ENE,24,W,ENE,13,19,75,59,1031,1025.8,0,0,12.8,19.6,No,0,No
17/08/2016,Sydney,10.6,24.2,0,3.8,10.2,ENE,24,W,ENE,15,11,63,35,1026.3,1022.1,1,6,14.2,22.7,No,0,No
18/08/2016,Sydney,11.6,22.9,0,4.6,10.5,N,31,W,ENE,15,19,62,40,1024.5,1020.7,1,1,14.2,20.7,No,0,No
19/08/2016,Sydney,11.2,24.3,0,NA,10,NNE,48,W,NNW,11,24,66,37,1020.1,1013.9,0,6,14.2,22.4,No,0.4,No
20/08/2016,Sydney,11,17.9,0.4,6.6,10.7,WSW,59,W,WSW,19,22,51,35,1015.3,1013.8,1,3,13.2,15.7,No,0,No
21/08/2016,Sydney,8.2,20.4,0,5.2,10.7,W,39,W,WNW,24,9,48,32,1019.8,1016.4,1,1,12.5,19.9,No,0,No
22/08/2016,Sydney,9.5,13.8,0,3,0.2,W,35,WNW,W,15,24,66,67,1016.8,1015,7,7,11.4,12.2,No,1.8,Yes
23/08/2016,Sydney,8.5,18.4,1.8,0.6,6.8,SSE,37,WNW,SSW,19,20,69,57,1014.4,1013.5,1,7,11.9,15.4,Yes,2.4,Yes
24/08/2016,Sydney,11.8,14.7,2.4,3.2,0,S,43,SSE,ESE,11,9,79,90,1013.3,1007.5,8,8,13.4,13.7,Yes,52.8,Yes
25/08/2016,Sydney,9,17.3,52.8,5.2,6.7,W,48,SW,S,22,15,67,48,1010.2,1010.6,7,3,11.4,15.7,Yes,0,No
26/08/2016,Sydney,7.3,17.3,0,4.6,7.8,W,43,W,S,20,20,57,50,1018.7,1017.6,7,7,10.4,16.4,No,1.4,Yes
27/08/2016,Sydney,7.4,19.9,1.4,2.8,10.7,W,33,W,ENE,24,15,57,45,1023.6,1020.3,1,1,11.3,17.7,Yes,0,No
28/08/2016,Sydney,8.4,20.5,0,3.8,10.7,W,33,W,ESE,22,17,50,36,1022.9,1020.9,1,2,12.2,18,No,0,No
29/08/2016,Sydney,8.4,19.6,0,4,6.1,W,22,W,W,17,9,57,38,1027.4,1025,7,7,12.9,18.1,No,0,No
30/08/2016,Sydney,10.7,19.9,0,3.2,4.4,NNE,31,W,ENE,17,15,71,62,1026.9,1023.1,7,6,13.8,19.6,No,0,No
31/08/2016,Sydney,13.6,23.6,0,NA,2.3,NNW,54,N,NNW,20,39,61,53,1018.7,1013.9,7,7,18.8,21.2,No,0,No
01/09/2016,Sydney,12.1,22.5,0,4.6,9.2,NE,28,W,NE,11,15,63,46,1020.3,1015.3,2,3,16.9,20.7,No,14.4,Yes
02/09/2016,Sydney,14.5,18,14.4,6.2,0,NE,31,SSE,SSE,6,9,90,91,1011.6,1006,8,8,15.7,15.9,Yes,23.4,Yes
03/09/2016,Sydney,15.4,20.5,23.4,2.2,9.1,WNW,65,WNW,WNW,33,30,50,39,998.3,1004.3,4,5,17.6,20.1,Yes,0,No
04/09/2016,Sydney,10.1,21.3,0,5.6,10.9,WSW,39,WNW,ESE,11,15,48,33,1021.6,1022,1,1,15.5,19.2,No,0,No
05/09/2016,Sydney,10,21.2,0,3.4,11.1,ENE,26,W,ENE,20,19,55,54,1030.4,1027.1,0,0,14.1,19,No,0,No
06/09/2016,Sydney,10,20.5,0,5,10.8,E,24,WNW,ENE,13,19,66,58,1030.4,1026.3,0,0,15,20.2,No,0,No
07/09/2016,Sydney,12.2,22,0,3.2,8.2,NE,30,WNW,E,13,17,82,55,1031.7,1029.3,6,3,16,21,No,0,No
08/09/2016,Sydney,15.4,21.2,0,3.8,7.1,NE,41,N,NE,9,24,69,67,1029.7,1024.8,7,5,18.7,20.1,No,0,No
09/09/2016,Sydney,14.7,22.7,0,5,8.9,NNE,52,ENE,NE,6,22,61,60,1021.9,1015.9,6,4,19.5,21.2,No,1.2,Yes
10/09/2016,Sydney,14.1,22.7,1.2,7.4,9.3,NNE,57,NNW,W,26,31,54,31,1012.7,1010.9,2,7,17.9,21.8,Yes,0,No
11/09/2016,Sydney,13,21,0,6.2,8.7,W,33,WSW,ESE,17,17,44,53,1019,1017.1,1,6,16.8,17.6,No,0,No
12/09/2016,Sydney,12.4,20.9,0,4.2,9.7,W,28,W,E,20,19,47,53,1021.5,1018.5,3,3,16.6,18.3,No,0,No
13/09/2016,Sydney,16,20.2,0,5.6,1.5,SSW,30,SSW,S,15,9,73,69,1021.4,1017.8,8,7,17.5,18.9,No,5.8,Yes
14/09/2016,Sydney,16,24.6,5.8,1.8,3.9,NNW,37,NNW,N,6,19,86,55,1014.1,1008.4,8,7,17.4,23.1,Yes,0,No
15/09/2016,Sydney,14.1,22.1,0,6.6,8.1,NA,NA,NW,WNW,41,35,35,31,1009.8,1007.5,1,7,17.4,20.9,No,0,No
16/09/2016,Sydney,13.5,22.5,0,6.8,8.5,W,43,W,W,19,28,55,29,1016.5,1015.5,6,3,16.9,21.7,No,0,No
17/09/2016,Sydney,10.7,22.4,0,5.4,8.8,NNE,37,W,NE,6,19,52,44,1022,1018,1,7,17.5,19.2,No,0,No
18/09/2016,Sydney,14.2,17.8,0,6.6,0,WSW,30,W,W,17,6,66,79,1012.6,1005.7,8,8,14.9,15.1,No,13.4,Yes
19/09/2016,Sydney,13.1,21.4,13.4,1,10.1,W,59,W,W,30,28,53,38,1008.5,1008.7,1,1,17.7,20.6,Yes,0,No
20/09/2016,Sydney,10,20.6,0,6.4,8.7,WSW,28,WNW,NE,17,17,48,47,1018.9,1016,7,7,15.1,18.5,No,0,No
21/09/2016,Sydney,14,21.2,0,4.8,2.9,N,31,W,NE,9,15,61,78,1012.5,1007.5,7,8,16,16.8,No,2,Yes
22/09/2016,Sydney,13.5,20.1,2,4,4.1,WSW,56,W,W,20,24,54,63,1006.9,1005.9,3,7,18.4,17,Yes,0.6,No
23/09/2016,Sydney,15.2,22,0.6,3,8.2,SSW,61,WSW,SSW,17,24,55,48,1011.7,1010.7,6,2,17.3,21.5,No,0,No
24/09/2016,Sydney,12.5,22.3,0,4.8,10.1,W,30,WNW,ESE,13,17,55,63,1012.6,1007.9,1,1,18.4,20.6,No,3.4,Yes
25/09/2016,Sydney,13.6,22.1,3.4,5.2,2.1,WSW,41,W,SE,15,15,74,75,1006.7,1006.1,7,7,15.5,16.3,Yes,4,Yes
26/09/2016,Sydney,12,21.8,4,4.2,10.1,WSW,41,WSW,E,20,19,41,44,1013,1009,1,1,16.5,18.9,Yes,0,No
27/09/2016,Sydney,10.9,23.2,0,6.2,9.7,WSW,61,N,WSW,20,26,37,22,1009.7,1006.8,2,2,18.6,20.6,No,0,No
28/09/2016,Sydney,10.2,21.3,0,7.2,11.4,W,35,WNW,E,17,17,46,42,1014.7,1011.3,1,1,16.2,19.6,No,1.4,Yes
29/09/2016,Sydney,14.2,22.8,1.4,5.4,4.2,NW,56,NNE,N,11,22,76,50,1000.5,994,8,2,14.8,22.3,Yes,0.4,No
30/09/2016,Sydney,12.3,20.1,0.4,7.2,8.6,NNW,67,NNW,NW,28,39,42,40,999.1,998.3,6,3,16.1,17.3,No,0,No
01/10/2016,Sydney,12.4,22.1,0,7.4,10.4,NA,NA,WNW,W,35,39,40,34,1005,1005.5,3,3,19.5,20.2,No,0,No
02/10/2016,Sydney,12.5,24.7,0,8,11.1,NE,41,NW,ENE,7,20,44,45,1012.9,1008.3,0,0,18.4,22.7,No,0,No
03/10/2016,Sydney,18.4,25.6,0,9,8.3,WSW,72,NNE,WNW,15,31,41,14,999.4,997.8,7,7,21.5,22.9,No,0,No
04/10/2016,Sydney,12.7,23.4,0,10.2,11.1,W,70,NW,W,17,43,34,25,1007.8,1003.7,1,1,17.5,23,No,0,No
05/10/2016,Sydney,11.7,23.7,0,11,11,SW,57,W,WSW,30,26,34,16,1016.4,1013.2,0,1,14.7,22.9,No,0,No
06/10/2016,Sydney,13,27.8,0,7.6,11.1,WSW,48,W,WSW,7,30,34,20,1019.1,1017,4,8,19.9,27.2,No,0,No
07/10/2016,Sydney,16,31,0,8.6,9.3,WNW,37,W,W,9,22,40,16,1021,1015.6,7,5,22.5,30.8,No,0.2,No
08/10/2016,Sydney,20.1,22.2,0.2,10,7.4,SSE,54,S,SSE,28,30,63,50,1016.3,1017.6,6,5,21,20.1,No,0,No
09/10/2016,Sydney,13.8,25.5,0,7.4,8.4,NE,52,W,NE,11,24,51,40,1022.9,1018.1,7,7,17.5,20.3,No,0,No
10/10/2016,Sydney,16.8,33.6,0,8.4,6.6,NA,NA,NE,WSW,9,28,37,24,1007.7,1004.1,6,7,25.3,31.8,No,3.8,Yes
11/10/2016,Sydney,12.3,21.3,3.8,10.2,11.4,WSW,61,WSW,SE,35,9,33,26,1013.2,1012.9,1,3,14.9,20.1,Yes,0,No
12/10/2016,Sydney,10.7,23.6,0,6.6,9.3,WSW,39,W,E,26,24,45,32,1016.5,1012.5,1,5,14.3,20.7,No,4.4,Yes
13/10/2016,Sydney,11.8,18.3,4.4,7.4,7.9,SSW,57,SSW,S,26,24,56,57,1021.2,1022.4,2,7,15.9,15.6,Yes,0.2,No
14/10/2016,Sydney,9,21.3,0.2,8.2,11.6,W,30,WNW,E,17,19,50,37,1025.9,1023.2,1,1,15.1,19.4,No,0,No
15/10/2016,Sydney,11.1,23.9,0,5.6,12.2,NNE,50,W,NE,11,26,57,36,1023.1,1017.5,0,0,15.9,23,No,0,No
16/10/2016,Sydney,15.9,29,0,10,11,NNE,56,N,NE,22,28,31,37,1014.9,1008.7,0,1,23.1,25.4,No,0,No
17/10/2016,Sydney,21.7,22.4,0,11.8,2.4,NA,NA,WNW,NNW,28,15,43,78,1005.8,1008.3,7,7,22.4,14.5,No,3,Yes
18/10/2016,Sydney,11.5,25.8,3,3,12.2,W,48,NNW,WNW,19,26,39,23,1014.5,1010.8,1,3,18.3,25.5,Yes,0.2,No
19/10/2016,Sydney,16.2,24.5,0.2,11,11.1,W,50,WSW,NW,24,6,30,20,1017.9,1017,3,2,19.1,22.9,No,0,No
20/10/2016,Sydney,16.4,21.6,0,8,10.3,NNE,44,ENE,NE,19,26,47,47,1024.4,1021.4,6,5,19,20.4,No,0,No
21/10/2016,Sydney,15.3,25.2,0,7.4,8.4,NNE,46,NNW,NE,20,26,55,55,1018.9,1012.8,5,7,21.5,23.3,No,11.8,Yes
22/10/2016,Sydney,16.1,18,11.8,8.4,4.1,WSW,57,SE,S,15,22,84,69,1010,1010.1,7,7,17,16.4,Yes,0.6,No
23/10/2016,Sydney,10.2,19.8,0.6,4.8,10.4,SSW,59,W,S,22,28,53,42,1018.3,1017.7,7,2,13.1,17.5,No,0.8,No
24/10/2016,Sydney,10.2,21.5,0.8,5.8,12.4,ESE,37,W,SSE,15,22,45,33,1019.6,1016.7,1,1,15,19.8,No,0,No
25/10/2016,Sydney,11.4,23.3,0,6.8,12.3,ENE,37,W,NE,13,22,56,46,1018.9,1014.4,7,1,17.6,22.8,No,0,No
26/10/2016,Sydney,14.3,27,0,7.8,8.5,ENE,26,W,E,11,20,52,34,1016.6,1013,7,7,18.7,25.8,No,0,No
27/10/2016,Sydney,18.4,21.7,0,8,6.2,SE,41,SSE,SSE,20,26,65,63,1015.9,1015.7,4,7,20.8,19.9,No,1.4,Yes
28/10/2016,Sydney,14.7,19.6,1.4,4.6,0.5,SSE,30,W,ESE,19,7,73,57,1020.6,1018.5,8,8,15.4,19.1,Yes,3.2,Yes
29/10/2016,Sydney,15.3,24.3,3.2,1.6,7.9,NE,41,W,NE,13,20,86,66,1020.1,1017.7,6,5,18.3,22,Yes,0.2,No
30/10/2016,Sydney,18.2,25.5,0.2,7,4.6,NW,50,NE,ENE,9,11,65,61,1013.7,1006.5,7,8,23,25.3,No,1.6,Yes
31/10/2016,Sydney,16.1,23.3,1.6,6.6,12.9,NNW,52,SSW,E,28,20,24,28,1011,1010.8,1,1,18.3,21.7,Yes,0,No
01/11/2016,Sydney,12.1,24.5,0,10.6,12.1,W,33,W,E,17,20,31,37,1014.4,1010,4,1,16.8,20.9,No,0,No
02/11/2016,Sydney,13,24.1,0,7.2,12.8,W,39,WSW,E,20,20,34,32,1014.6,1013,1,1,19.1,21.6,No,0,No
03/11/2016,Sydney,13.6,25.2,0,7.4,12.2,E,37,WNW,ENE,11,26,57,50,1018.9,1014.8,1,1,19.7,23.7,No,0,No
04/11/2016,Sydney,15.3,30.6,0,8.4,12.8,NE,35,W,NE,11,20,58,33,1014.8,1009.2,2,1,21,27.1,No,0,No
05/11/2016,Sydney,21,25.7,0,13.4,12.4,W,76,SW,WSW,20,28,21,16,1002.9,1006.2,1,1,25.7,24.9,No,0,No
06/11/2016,Sydney,15.7,26,0,14.4,12.3,W,57,WSW,ESE,22,26,25,27,1009.1,1007.8,1,7,19.6,23.2,No,0,No
07/11/2016,Sydney,14.8,28.1,0,7.6,12.4,NE,44,W,NE,13,24,34,46,1011.1,1006.4,2,1,22.6,25.5,No,0,No
08/11/2016,Sydney,21.2,28.3,0,11,4.1,S,54,SE,SSE,6,24,25,57,1007.3,1007.1,7,7,26.8,24.7,No,2,Yes
09/11/2016,Sydney,17.8,22.7,2,5.2,2.5,SSW,37,S,SSE,13,19,72,67,1013.3,1009.8,7,7,20.1,21.3,Yes,10.2,Yes
10/11/2016,Sydney,16.9,24.6,10.2,2.8,10.7,E,28,W,E,7,19,71,62,1009.4,1007,6,2,20,23.4,Yes,0,No
11/11/2016,Sydney,17.8,24.3,0,7,11.1,E,33,SSW,ESE,9,20,68,59,1012.9,1009.9,5,1,20.2,22.6,No,9,Yes
12/11/2016,Sydney,18.4,32.5,9,7.6,9.1,N,48,NNW,E,15,22,72,59,1002.5,996.9,7,3,22.1,26.4,Yes,0,No
13/11/2016,Sydney,18.9,30.3,0,8,13,W,72,NNW,W,4,41,29,21,998.6,995.4,1,1,24.9,28,No,0,No
14/11/2016,Sydney,17.4,24.4,0,15.8,7,WSW,56,W,SSE,33,28,40,52,1002,1004.5,3,7,20.5,20.3,No,0.6,No
15/11/2016,Sydney,15.4,23.2,0.6,5.8,9.4,S,39,S,ESE,13,19,61,45,1016.1,1015,7,3,17.9,20.5,No,0,No
16/11/2016,Sydney,14.3,25.2,0,5.2,12.7,ESE,39,WNW,ESE,13,22,54,52,1020,1021.3,0,3,19.9,22,No,0,No
17/11/2016,Sydney,17.3,23.9,0,7.4,12.8,NNE,43,ESE,E,4,28,57,53,1025.6,1021.9,4,1,21.1,23.1,No,0,No
18/11/2016,Sydney,16.4,31.4,0,9.2,12.1,NNE,37,W,NE,13,11,52,36,1017.4,1013.5,1,2,23,30,No,0,No
19/11/2016,Sydney,19.3,24.8,0,8.6,3.7,SSE,44,SSE,SE,30,20,67,58,1018.3,1018.4,7,7,21.7,22.1,No,0,No
20/11/2016,Sydney,19.1,25.1,0,6,8.5,E,33,E,E,13,26,58,55,1021.3,1018.2,4,7,22.3,23.2,No,0,No
21/11/2016,Sydney,19.7,28.4,0,7.4,6,E,35,E,ENE,11,17,67,64,1018.4,1015.1,6,5,24.6,25.5,No,0,No
22/11/2016,Sydney,21,31,0,8,9.7,NE,46,E,ENE,15,24,51,54,1014.8,1012.1,1,3,26.6,26.2,No,0,No
23/11/2016,Sydney,19.8,26.2,0,10.4,5.9,SE,44,WSW,SSE,7,24,69,72,1010.2,NA,4,8,22.6,22.5,No,5.4,Yes
24/11/2016,Sydney,13.5,23.4,5.4,6.6,13.1,SSE,52,WSW,SE,22,26,42,39,1013,1011.8,1,1,18.3,21.8,Yes,0,No
25/11/2016,Sydney,14.7,25.5,0,8.8,13.1,ESE,37,W,ESE,20,22,33,46,1012.8,1012.5,4,2,20.6,23.4,No,0,No
26/11/2016,Sydney,18.1,24.4,0,8,12.3,NE,46,ENE,NE,7,24,55,53,1017.4,1013.7,3,1,22.3,23.9,No,0,No
27/11/2016,Sydney,19.6,23.5,0,9.8,1.7,SE,35,SE,ESE,19,22,71,66,1017.8,1016.9,7,7,20.5,21.6,No,0,No
28/11/2016,Sydney,20.3,26.1,0,6,8.1,NE,37,NE,E,15,28,71,63,1015,1010.4,6,1,22.8,25.5,No,0,No
29/11/2016,Sydney,19.3,25.3,0,7.8,7,SE,44,S,SE,22,20,65,57,1011.8,1010.8,7,6,22.4,24.1,No,0,No
30/11/2016,Sydney,18.2,25.2,0,6.4,4.4,NE,50,ESE,E,6,31,61,57,1012.4,1008.8,7,2,22.4,24.2,No,0,No
01/12/2016,Sydney,18.1,28.5,0,7.4,8.1,ENE,37,W,ENE,9,19,68,51,1008,1005.3,7,7,21.2,25.4,No,0.2,No
02/12/2016,Sydney,18.7,35.7,0.2,6,9.8,SSW,57,WNW,ESE,13,17,44,24,1008.4,1007.7,3,5,25.6,30.9,No,0,No
03/12/2016,Sydney,21,26.8,0,11.2,9.7,S,41,SSE,ESE,11,19,64,55,1016,1015,7,5,22.6,23.8,No,0,No
04/12/2016,Sydney,19.7,26.9,0,8,9.3,NE,39,E,E,6,26,64,60,1016,1013.1,7,7,23,25.1,No,0.4,No
05/12/2016,Sydney,22.1,29.9,0.4,7.6,2.9,SSW,59,NE,E,13,17,71,65,1009.6,1005.9,7,7,26.1,27.1,No,3.2,Yes
06/12/2016,Sydney,20.4,23.6,3.2,7,0,S,33,W,NE,15,7,86,83,1012.4,1010.6,8,8,20.6,22.2,Yes,7.8,Yes
07/12/2016,Sydney,18.6,25.1,7.8,1.4,9.3,SSW,37,SE,E,15,24,86,56,1015.2,1014.4,5,4,20.7,24.4,Yes,0.2,No
08/12/2016,Sydney,20.2,27.9,0.2,8,12.2,NNE,56,NNE,NE,9,26,60,61,1008.7,999.4,1,2,24.6,26.9,No,0.4,No
09/12/2016,Sydney,18.1,27.8,0.4,13.6,13.4,W,72,W,WSW,44,31,35,14,1007.9,1009.9,1,1,20.2,26.4,No,0,No
10/12/2016,Sydney,16.9,23.7,0,9,9.8,E,39,SSE,ENE,11,26,54,52,1022.5,1020.5,3,2,20.8,22.1,No,0,No
11/12/2016,Sydney,20,26.3,0,9,11.4,E,41,NE,E,13,28,57,56,1022.2,1020.4,3,1,23.6,24.3,No,0,No
12/12/2016,Sydney,20.9,27.6,0,10.6,12.4,NE,52,NE,ENE,15,19,59,53,1022.6,1018.1,6,1,23.8,25.5,No,0,No
13/12/2016,Sydney,20.7,37.8,0,10.2,11.4,NNE,44,ESE,NE,9,15,49,36,1015.5,1011.1,3,5,27.5,31.1,No,0,No
14/12/2016,Sydney,27.1,37.2,0,13.4,2.5,WSW,57,NW,WSW,24,33,23,16,1008.5,1007,7,7,32.4,34.1,No,8.2,Yes
15/12/2016,Sydney,17.4,19.1,8.2,8.8,0,SSE,46,SE,SSE,17,15,88,81,1017.2,1017.4,8,8,17.7,17.7,Yes,32.6,Yes
16/12/2016,Sydney,17.2,25.4,32.6,1,0,ESE,30,SSE,ESE,17,4,89,86,1013.3,1009.3,8,8,18.8,20.2,Yes,10.4,Yes
17/12/2016,Sydney,18.5,33.7,10.4,1.4,12.7,S,70,NW,WNW,2,19,67,27,1007.4,1005.2,3,4,25.4,32.4,Yes,0,No
18/12/2016,Sydney,18.3,21.3,0,10,0.7,SSE,57,SE,SE,15,22,61,55,1018.8,1020,8,8,19.8,19.9,No,0,No
19/12/2016,Sydney,17.7,22.9,0,7.8,7.1,NE,44,ENE,NE,13,24,49,47,1021,1017.5,6,3,20.8,21.4,No,0,No
20/12/2016,Sydney,16.7,27.1,0,7,12,SSW,48,E,ESE,4,20,52,52,1010.4,1005.3,2,3,22.8,26.9,No,0,No
21/12/2016,Sydney,18.6,26.7,0,10,10.4,S,52,S,ESE,15,28,64,50,1012.3,1012.2,3,2,22.8,25,No,0,No
